Recorded.Value..dBA.,Date,Time,location
70.0,2025-05-01,10:59:51.452,target_section
70.3,2025-05-01,10:59:51.652,target_section
69.1,2025-05-01,10:59:51.952,target_section
69.5,2025-05-01,10:59:52.152,target_section
70.6,2025-05-01,10:59:52.352,target_section
71.4,2025-05-01,10:59:52.552,target_section
72.4,2025-05-01,10:59:52.752,target_section
71.7,2025-05-01,10:59:52.952,target_section
70.0,2025-05-01,10:59:53.152,target_section
71.4,2025-05-01,10:59:53.352,target_section
70.2,2025-05-01,10:59:53.552,target_section
70.7,2025-05-01,10:59:53.752,target_section
68.8,2025-05-01,10:59:54.052,target_section
76.7,2025-05-01,10:59:54.252,target_section
70.6,2025-05-01,10:59:54.452,target_section
67.7,2025-05-01,10:59:54.652,target_section
67.9,2025-05-01,10:59:54.852,target_section
68.0,2025-05-01,10:59:55.052,target_section
67.4,2025-05-01,10:59:55.252,target_section
67.5,2025-05-01,10:59:55.452,target_section
67.9,2025-05-01,10:59:55.652,target_section
67.9,2025-05-01,10:59:55.852,target_section
69.0,2025-05-01,10:59:56.152,target_section
73.5,2025-05-01,10:59:56.352,target_section
73.3,2025-05-01,10:59:56.552,target_section
74.2,2025-05-01,10:59:56.752,target_section
71.0,2025-05-01,10:59:56.952,target_section
70.2,2025-05-01,10:59:57.152,target_section
69.3,2025-05-01,10:59:57.352,target_section
70.1,2025-05-01,10:59:57.552,target_section
70.6,2025-05-01,10:59:57.752,target_section
71.6,2025-05-01,10:59:57.952,target_section
70.0,2025-05-01,10:59:58.252,target_section
70.4,2025-05-01,10:59:58.452,target_section
71.9,2025-05-01,10:59:58.652,target_section
75.4,2025-05-01,10:59:58.852,target_section
73.3,2025-05-01,10:59:59.052,target_section
71.4,2025-05-01,10:59:59.252,target_section
70.4,2025-05-01,10:59:59.452,target_section
73.9,2025-05-01,10:59:59.652,target_section
74.0,2025-05-01,10:59:59.852,target_section
71.9,2025-05-01,11:00:00.052,target_section
70.3,2025-05-01,11:00:00.352,target_section
71.3,2025-05-01,11:00:00.552,target_section
71.6,2025-05-01,11:00:00.752,target_section
74.0,2025-05-01,11:00:00.952,target_section
73.6,2025-05-01,11:00:01.152,target_section
71.8,2025-05-01,11:00:01.352,target_section
71.6,2025-05-01,11:00:01.552,target_section
71.9,2025-05-01,11:00:01.752,target_section
71.5,2025-05-01,11:00:01.952,target_section
72.5,2025-05-01,11:00:02.152,target_section
73.8,2025-05-01,11:00:02.452,target_section
72.5,2025-05-01,11:00:02.652,target_section
69.8,2025-05-01,11:00:02.852,target_section
69.7,2025-05-01,11:00:03.052,target_section
69.2,2025-05-01,11:00:03.252,target_section
76.2,2025-05-01,11:00:03.452,target_section
71.8,2025-05-01,11:00:03.652,target_section
70.4,2025-05-01,11:00:03.852,target_section
70.3,2025-05-01,11:00:04.052,target_section
71.3,2025-05-01,11:00:04.252,target_section
71.8,2025-05-01,11:00:04.552,target_section
73.0,2025-05-01,11:00:04.752,target_section
73.4,2025-05-01,11:00:04.952,target_section
72.1,2025-05-01,11:00:05.152,target_section
71.4,2025-05-01,11:00:05.352,target_section
72.0,2025-05-01,11:00:05.552,target_section
73.2,2025-05-01,11:00:05.752,target_section
72.9,2025-05-01,11:00:05.952,target_section
73.8,2025-05-01,11:00:06.152,target_section
71.8,2025-05-01,11:00:06.352,target_section
71.3,2025-05-01,11:00:06.652,target_section
72.0,2025-05-01,11:00:06.852,target_section
72.8,2025-05-01,11:00:07.052,target_section
74.6,2025-05-01,11:00:07.252,target_section
75.7,2025-05-01,11:00:07.452,target_section
72.7,2025-05-01,11:00:07.652,target_section
72.8,2025-05-01,11:00:07.852,target_section
72.7,2025-05-01,11:00:08.052,target_section
72.6,2025-05-01,11:00:08.252,target_section
71.7,2025-05-01,11:00:08.452,target_section
72.2,2025-05-01,11:00:08.752,target_section
72.2,2025-05-01,11:00:08.952,target_section
72.0,2025-05-01,11:00:09.152,target_section
70.5,2025-05-01,11:00:09.352,target_section
74.5,2025-05-01,11:00:09.552,target_section
75.6,2025-05-01,11:00:09.752,target_section
72.5,2025-05-01,11:00:09.952,target_section
71.9,2025-05-01,11:00:10.152,target_section
71.8,2025-05-01,11:00:10.352,target_section
71.5,2025-05-01,11:00:10.552,target_section
79.1,2025-05-01,11:00:10.852,target_section
77.2,2025-05-01,11:00:11.052,target_section
77.0,2025-05-01,11:00:11.252,target_section
75.2,2025-05-01,11:00:11.452,target_section
70.8,2025-05-01,11:00:11.652,target_section
71.1,2025-05-01,11:00:11.852,target_section
70.8,2025-05-01,11:00:12.052,target_section
74.0,2025-05-01,11:00:12.252,target_section
82.2,2025-05-01,11:00:12.452,target_section
81.4,2025-05-01,11:00:12.652,target_section
80.5,2025-05-01,11:00:12.952,target_section
77.6,2025-05-01,11:00:13.152,target_section
70.5,2025-05-01,11:00:13.352,target_section
71.6,2025-05-01,11:00:13.552,target_section
70.5,2025-05-01,11:00:13.752,target_section
70.8,2025-05-01,11:00:13.952,target_section
77.5,2025-05-01,11:00:14.152,target_section
75.8,2025-05-01,11:00:14.352,target_section
76.9,2025-05-01,11:00:14.552,target_section
75.0,2025-05-01,11:00:14.752,target_section
70.4,2025-05-01,11:00:15.052,target_section
70.9,2025-05-01,11:00:15.252,target_section
74.5,2025-05-01,11:00:15.452,target_section
70.5,2025-05-01,11:00:15.652,target_section
70.0,2025-05-01,11:00:15.852,target_section
70.1,2025-05-01,11:00:16.052,target_section
69.8,2025-05-01,11:00:16.252,target_section
69.8,2025-05-01,11:00:16.452,target_section
69.2,2025-05-01,11:00:16.652,target_section
68.5,2025-05-01,11:00:16.852,target_section
68.5,2025-05-01,11:00:17.152,target_section
68.2,2025-05-01,11:00:17.352,target_section
68.0,2025-05-01,11:00:17.552,target_section
67.7,2025-05-01,11:00:17.752,target_section
67.8,2025-05-01,11:00:17.952,target_section
70.1,2025-05-01,11:00:18.152,target_section
73.8,2025-05-01,11:00:18.352,target_section
74.3,2025-05-01,11:00:18.552,target_section
70.5,2025-05-01,11:00:18.752,target_section
68.8,2025-05-01,11:00:18.952,target_section
68.6,2025-05-01,11:00:19.252,target_section
69.2,2025-05-01,11:00:19.452,target_section
69.3,2025-05-01,11:00:19.652,target_section
68.8,2025-05-01,11:00:19.852,target_section
68.9,2025-05-01,11:00:20.052,target_section
68.9,2025-05-01,11:00:20.252,target_section
68.3,2025-05-01,11:00:20.452,target_section
67.9,2025-05-01,11:00:20.652,target_section
68.4,2025-05-01,11:00:20.852,target_section
68.2,2025-05-01,11:00:21.052,target_section
68.4,2025-05-01,11:00:21.352,target_section
67.7,2025-05-01,11:00:21.552,target_section
67.8,2025-05-01,11:00:21.752,target_section
67.8,2025-05-01,11:00:21.952,target_section
67.2,2025-05-01,11:00:22.152,target_section
67.7,2025-05-01,11:00:22.352,target_section
68.1,2025-05-01,11:00:22.552,target_section
67.4,2025-05-01,11:00:22.752,target_section
71.0,2025-05-01,11:00:22.952,target_section
66.9,2025-05-01,11:00:23.152,target_section
65.7,2025-05-01,11:00:23.452,target_section
65.8,2025-05-01,11:00:23.652,target_section
65.0,2025-05-01,11:00:23.852,target_section
64.6,2025-05-01,11:00:24.052,target_section
65.0,2025-05-01,11:00:24.252,target_section
65.4,2025-05-01,11:00:24.452,target_section
65.3,2025-05-01,11:00:24.652,target_section
66.0,2025-05-01,11:00:24.852,target_section
67.1,2025-05-01,11:00:25.052,target_section
65.2,2025-05-01,11:00:25.252,target_section
65.8,2025-05-01,11:00:25.552,target_section
64.6,2025-05-01,11:00:25.752,target_section
64.8,2025-05-01,11:00:25.952,target_section
65.0,2025-05-01,11:00:26.152,target_section
64.5,2025-05-01,11:00:26.352,target_section
62.7,2025-05-01,11:00:26.552,target_section
62.8,2025-05-01,11:00:26.752,target_section
63.5,2025-05-01,11:00:26.952,target_section
64.6,2025-05-01,11:00:27.152,target_section
64.7,2025-05-01,11:00:27.352,target_section
66.3,2025-05-01,11:00:27.652,target_section
64.5,2025-05-01,11:00:27.852,target_section
63.4,2025-05-01,11:00:28.052,target_section
63.4,2025-05-01,11:00:28.252,target_section
64.2,2025-05-01,11:00:28.452,target_section
64.2,2025-05-01,11:00:28.652,target_section
64.5,2025-05-01,11:00:28.852,target_section
63.8,2025-05-01,11:00:29.052,target_section
63.1,2025-05-01,11:00:29.252,target_section
63.2,2025-05-01,11:00:29.452,target_section
63.0,2025-05-01,11:00:29.752,target_section
63.6,2025-05-01,11:00:29.952,target_section
63.2,2025-05-01,11:00:30.152,target_section
63.3,2025-05-01,11:00:30.352,target_section
63.5,2025-05-01,11:00:30.552,target_section
63.7,2025-05-01,11:00:30.752,target_section
64.1,2025-05-01,11:00:30.952,target_section
64.7,2025-05-01,11:00:31.152,target_section
64.6,2025-05-01,11:00:31.352,target_section
63.3,2025-05-01,11:00:31.552,target_section
63.4,2025-05-01,11:00:31.852,target_section
64.3,2025-05-01,11:00:32.052,target_section
63.9,2025-05-01,11:00:32.252,target_section
63.9,2025-05-01,11:00:32.452,target_section
62.7,2025-05-01,11:00:32.652,target_section
64.7,2025-05-01,11:00:32.852,target_section
66.0,2025-05-01,11:00:33.052,target_section
64.1,2025-05-01,11:00:33.252,target_section
63.4,2025-05-01,11:00:33.452,target_section
64.5,2025-05-01,11:00:33.652,target_section
63.4,2025-05-01,11:00:33.952,target_section
63.0,2025-05-01,11:00:34.152,target_section
63.1,2025-05-01,11:00:34.352,target_section
63.6,2025-05-01,11:00:34.552,target_section
63.7,2025-05-01,11:00:34.752,target_section
62.3,2025-05-01,11:00:34.952,target_section
64.0,2025-05-01,11:00:35.152,target_section
61.6,2025-05-01,11:00:35.352,target_section
62.5,2025-05-01,11:00:35.552,target_section
63.0,2025-05-01,11:00:35.752,target_section
62.9,2025-05-01,11:00:36.052,target_section
63.1,2025-05-01,11:00:36.252,target_section
63.3,2025-05-01,11:00:36.452,target_section
62.6,2025-05-01,11:00:36.652,target_section
63.7,2025-05-01,11:00:36.852,target_section
63.2,2025-05-01,11:00:37.052,target_section
62.6,2025-05-01,11:00:37.252,target_section
62.6,2025-05-01,11:00:37.452,target_section
64.1,2025-05-01,11:00:37.652,target_section
64.2,2025-05-01,11:00:37.852,target_section
64.1,2025-05-01,11:00:38.152,target_section
63.6,2025-05-01,11:00:38.352,target_section
63.1,2025-05-01,11:00:38.552,target_section
63.5,2025-05-01,11:00:38.752,target_section
64.6,2025-05-01,11:00:38.952,target_section
64.2,2025-05-01,11:00:39.152,target_section
63.9,2025-05-01,11:00:39.352,target_section
63.6,2025-05-01,11:00:39.552,target_section
65.4,2025-05-01,11:00:39.752,target_section
63.0,2025-05-01,11:00:39.952,target_section
63.5,2025-05-01,11:00:40.252,target_section
62.8,2025-05-01,11:00:40.452,target_section
63.5,2025-05-01,11:00:40.652,target_section
62.3,2025-05-01,11:00:40.852,target_section
63.1,2025-05-01,11:00:41.052,target_section
62.2,2025-05-01,11:00:41.252,target_section
63.6,2025-05-01,11:00:41.452,target_section
61.8,2025-05-01,11:00:41.652,target_section
62.9,2025-05-01,11:00:41.852,target_section
62.4,2025-05-01,11:00:42.052,target_section
63.2,2025-05-01,11:00:42.352,target_section
63.7,2025-05-01,11:00:42.552,target_section
62.7,2025-05-01,11:00:42.752,target_section
62.8,2025-05-01,11:00:42.952,target_section
62.4,2025-05-01,11:00:43.152,target_section
62.5,2025-05-01,11:00:43.352,target_section
62.9,2025-05-01,11:00:43.552,target_section
62.5,2025-05-01,11:00:43.752,target_section
62.9,2025-05-01,11:00:43.952,target_section
63.5,2025-05-01,11:00:44.152,target_section
62.6,2025-05-01,11:00:44.452,target_section
63.1,2025-05-01,11:00:44.652,target_section
63.0,2025-05-01,11:00:44.852,target_section
63.9,2025-05-01,11:00:45.052,target_section
64.5,2025-05-01,11:00:45.252,target_section
63.5,2025-05-01,11:00:45.452,target_section
63.1,2025-05-01,11:00:45.652,target_section
64.2,2025-05-01,11:00:45.852,target_section
64.6,2025-05-01,11:00:46.052,target_section
63.6,2025-05-01,11:00:46.252,target_section
64.6,2025-05-01,11:00:46.552,target_section
65.3,2025-05-01,11:00:46.752,target_section
63.5,2025-05-01,11:00:46.952,target_section
63.9,2025-05-01,11:00:47.152,target_section
64.5,2025-05-01,11:00:47.352,target_section
64.6,2025-05-01,11:00:47.552,target_section
64.7,2025-05-01,11:00:47.752,target_section
63.8,2025-05-01,11:00:47.952,target_section
64.1,2025-05-01,11:00:48.152,target_section
63.9,2025-05-01,11:00:48.352,target_section
63.7,2025-05-01,11:00:48.652,target_section
64.5,2025-05-01,11:00:48.852,target_section
64.0,2025-05-01,11:00:49.052,target_section
70.0,2025-05-01,11:00:49.252,target_section
64.7,2025-05-01,11:00:49.452,target_section
64.6,2025-05-01,11:00:49.652,target_section
66.0,2025-05-01,11:00:49.852,target_section
65.6,2025-05-01,11:00:50.052,target_section
65.1,2025-05-01,11:00:50.252,target_section
64.8,2025-05-01,11:00:50.452,target_section
67.2,2025-05-01,11:00:50.752,target_section
68.5,2025-05-01,11:00:50.952,target_section
71.5,2025-05-01,11:00:51.152,target_section
69.3,2025-05-01,11:00:51.352,target_section
67.4,2025-05-01,11:00:51.552,target_section
64.8,2025-05-01,11:00:51.752,target_section
64.0,2025-05-01,11:00:51.952,target_section
63.7,2025-05-01,11:00:52.152,target_section
63.5,2025-05-01,11:00:52.352,target_section
73.6,2025-05-01,11:00:52.552,target_section
64.5,2025-05-01,11:00:52.852,target_section
63.9,2025-05-01,11:00:53.052,target_section
63.3,2025-05-01,11:00:53.252,target_section
68.7,2025-05-01,11:00:53.452,target_section
63.7,2025-05-01,11:00:53.652,target_section
65.6,2025-05-01,11:00:53.852,target_section
63.9,2025-05-01,11:00:54.052,target_section
65.9,2025-05-01,11:00:54.252,target_section
65.7,2025-05-01,11:00:54.452,target_section
64.6,2025-05-01,11:00:54.652,target_section
65.8,2025-05-01,11:00:54.952,target_section
65.8,2025-05-01,11:00:55.152,target_section
65.5,2025-05-01,11:00:55.352,target_section
67.2,2025-05-01,11:00:55.552,target_section
64.9,2025-05-01,11:00:55.752,target_section
65.2,2025-05-01,11:00:55.952,target_section
63.9,2025-05-01,11:00:56.152,target_section
64.1,2025-05-01,11:00:56.352,target_section
65.6,2025-05-01,11:00:56.552,target_section
63.8,2025-05-01,11:00:56.752,target_section
64.8,2025-05-01,11:00:57.052,target_section
64.2,2025-05-01,11:00:57.252,target_section
64.8,2025-05-01,11:00:57.452,target_section
64.1,2025-05-01,11:00:57.652,target_section
65.1,2025-05-01,11:00:57.852,target_section
63.5,2025-05-01,11:00:58.052,target_section
65.4,2025-05-01,11:00:58.252,target_section
64.4,2025-05-01,11:00:58.452,target_section
66.3,2025-05-01,11:00:58.652,target_section
66.2,2025-05-01,11:00:58.852,target_section
65.5,2025-05-01,11:00:59.152,target_section
65.9,2025-05-01,11:00:59.352,target_section
67.0,2025-05-01,11:00:59.552,target_section
66.9,2025-05-01,11:00:59.752,target_section
67.7,2025-05-01,11:00:59.952,target_section
67.5,2025-05-01,11:01:00.152,target_section
68.1,2025-05-01,11:01:00.352,target_section
68.1,2025-05-01,11:01:00.552,target_section
69.1,2025-05-01,11:01:00.752,target_section
69.3,2025-05-01,11:01:00.952,target_section
69.2,2025-05-01,11:01:01.252,target_section
69.1,2025-05-01,11:01:01.452,target_section
68.6,2025-05-01,11:01:01.652,target_section
68.5,2025-05-01,11:01:01.852,target_section
68.5,2025-05-01,11:01:02.052,target_section
68.4,2025-05-01,11:01:02.252,target_section
68.5,2025-05-01,11:01:02.452,target_section
69.2,2025-05-01,11:01:02.652,target_section
68.3,2025-05-01,11:01:02.852,target_section
69.5,2025-05-01,11:01:03.052,target_section
68.2,2025-05-01,11:01:03.352,target_section
69.3,2025-05-01,11:01:03.552,target_section
69.2,2025-05-01,11:01:03.752,target_section
69.6,2025-05-01,11:01:03.952,target_section
69.8,2025-05-01,11:01:04.152,target_section
69.4,2025-05-01,11:01:04.352,target_section
69.0,2025-05-01,11:01:04.552,target_section
69.7,2025-05-01,11:01:04.752,target_section
69.6,2025-05-01,11:01:04.952,target_section
69.5,2025-05-01,11:01:05.152,target_section
71.0,2025-05-01,11:01:05.452,target_section
70.8,2025-05-01,11:01:05.652,target_section
71.1,2025-05-01,11:01:05.852,target_section
71.0,2025-05-01,11:01:06.052,target_section
71.2,2025-05-01,11:01:06.252,target_section
70.8,2025-05-01,11:01:06.452,target_section
70.6,2025-05-01,11:01:06.652,target_section
70.6,2025-05-01,11:01:06.852,target_section
69.9,2025-05-01,11:01:07.052,target_section
72.2,2025-05-01,11:01:07.252,target_section
72.6,2025-05-01,11:01:07.552,target_section
72.4,2025-05-01,11:01:07.752,target_section
72.8,2025-05-01,11:01:07.952,target_section
71.5,2025-05-01,11:01:08.152,target_section
72.4,2025-05-01,11:01:08.352,target_section
72.0,2025-05-01,11:01:08.552,target_section
72.1,2025-05-01,11:01:08.752,target_section
72.7,2025-05-01,11:01:08.952,target_section
71.7,2025-05-01,11:01:09.152,target_section
71.2,2025-05-01,11:01:09.352,target_section
73.4,2025-05-01,11:01:09.652,target_section
71.5,2025-05-01,11:01:09.852,target_section
73.4,2025-05-01,11:01:10.052,target_section
73.1,2025-05-01,11:01:10.252,target_section
71.9,2025-05-01,11:01:10.452,target_section
72.7,2025-05-01,11:01:10.652,target_section
72.0,2025-05-01,11:01:10.852,target_section
71.4,2025-05-01,11:01:11.052,target_section
72.8,2025-05-01,11:01:11.252,target_section
72.2,2025-05-01,11:01:11.452,target_section
73.3,2025-05-01,11:01:11.752,target_section
72.6,2025-05-01,11:01:11.952,target_section
72.9,2025-05-01,11:01:12.152,target_section
72.5,2025-05-01,11:01:12.352,target_section
73.6,2025-05-01,11:01:12.552,target_section
72.3,2025-05-01,11:01:12.752,target_section
72.7,2025-05-01,11:01:12.952,target_section
71.0,2025-05-01,11:01:13.152,target_section
72.1,2025-05-01,11:01:13.352,target_section
71.5,2025-05-01,11:01:13.552,target_section
70.7,2025-05-01,11:01:13.852,target_section
71.5,2025-05-01,11:01:14.052,target_section
72.0,2025-05-01,11:01:14.252,target_section
73.4,2025-05-01,11:01:14.452,target_section
72.7,2025-05-01,11:01:14.652,target_section
73.4,2025-05-01,11:01:14.852,target_section
74.0,2025-05-01,11:01:15.052,target_section
73.3,2025-05-01,11:01:15.252,target_section
72.9,2025-05-01,11:01:15.452,target_section
73.7,2025-05-01,11:01:15.652,target_section
75.1,2025-05-01,11:01:15.952,target_section
72.6,2025-05-01,11:01:16.152,target_section
73.4,2025-05-01,11:01:16.352,target_section
73.0,2025-05-01,11:01:16.552,target_section
74.2,2025-05-01,11:01:16.752,target_section
73.1,2025-05-01,11:01:16.952,target_section
74.7,2025-05-01,11:01:17.152,target_section
72.5,2025-05-01,11:01:17.352,target_section
74.3,2025-05-01,11:01:17.552,target_section
72.3,2025-05-01,11:01:17.752,target_section
73.1,2025-05-01,11:01:18.052,target_section
72.0,2025-05-01,11:01:18.252,target_section
73.0,2025-05-01,11:01:18.452,target_section
72.6,2025-05-01,11:01:18.652,target_section
72.2,2025-05-01,11:01:18.852,target_section
73.3,2025-05-01,11:01:19.052,target_section
71.8,2025-05-01,11:01:19.252,target_section
72.8,2025-05-01,11:01:19.452,target_section
73.3,2025-05-01,11:01:19.652,target_section
73.0,2025-05-01,11:01:19.852,target_section
73.7,2025-05-01,11:01:20.152,target_section
72.0,2025-05-01,11:01:20.352,target_section
74.1,2025-05-01,11:01:20.552,target_section
72.9,2025-05-01,11:01:20.752,target_section
72.7,2025-05-01,11:01:20.952,target_section
73.6,2025-05-01,11:01:21.152,target_section
72.6,2025-05-01,11:01:21.352,target_section
74.0,2025-05-01,11:01:21.552,target_section
73.0,2025-05-01,11:01:21.752,target_section
74.3,2025-05-01,11:01:21.952,target_section
73.8,2025-05-01,11:01:22.252,target_section
73.7,2025-05-01,11:01:22.452,target_section
73.6,2025-05-01,11:01:22.652,target_section
73.3,2025-05-01,11:01:22.852,target_section
73.3,2025-05-01,11:01:23.052,target_section
72.7,2025-05-01,11:01:23.252,target_section
70.6,2025-05-01,11:01:23.452,target_section
71.0,2025-05-01,11:01:23.652,target_section
70.8,2025-05-01,11:01:23.852,target_section
69.4,2025-05-01,11:01:24.052,target_section
71.1,2025-05-01,11:01:24.352,target_section
70.9,2025-05-01,11:01:24.552,target_section
68.9,2025-05-01,11:01:24.752,target_section
72.1,2025-05-01,11:01:24.952,target_section
71.6,2025-05-01,11:01:25.152,target_section
72.3,2025-05-01,11:01:25.352,target_section
73.0,2025-05-01,11:01:25.552,target_section
73.9,2025-05-01,11:01:25.752,target_section
73.3,2025-05-01,11:01:25.952,target_section
73.8,2025-05-01,11:01:26.152,target_section
73.6,2025-05-01,11:01:26.452,target_section
74.0,2025-05-01,11:01:26.652,target_section
74.3,2025-05-01,11:01:26.852,target_section
73.5,2025-05-01,11:01:27.052,target_section
73.2,2025-05-01,11:01:27.252,target_section
73.3,2025-05-01,11:01:27.452,target_section
74.5,2025-05-01,11:01:27.652,target_section
73.4,2025-05-01,11:01:27.852,target_section
74.0,2025-05-01,11:01:28.052,target_section
73.4,2025-05-01,11:01:28.252,target_section
74.0,2025-05-01,11:01:28.552,target_section
74.1,2025-05-01,11:01:28.752,target_section
74.0,2025-05-01,11:01:28.952,target_section
74.3,2025-05-01,11:01:29.152,target_section
73.8,2025-05-01,11:01:29.352,target_section
75.2,2025-05-01,11:01:29.552,target_section
73.8,2025-05-01,11:01:29.752,target_section
74.8,2025-05-01,11:01:29.952,target_section
73.9,2025-05-01,11:01:30.152,target_section
75.5,2025-05-01,11:01:30.352,target_section
73.9,2025-05-01,11:01:30.652,target_section
74.8,2025-05-01,11:01:30.852,target_section
73.7,2025-05-01,11:01:31.052,target_section
74.4,2025-05-01,11:01:31.252,target_section
74.9,2025-05-01,11:01:31.452,target_section
74.3,2025-05-01,11:01:31.652,target_section
75.8,2025-05-01,11:01:31.852,target_section
73.6,2025-05-01,11:01:32.052,target_section
75.1,2025-05-01,11:01:32.252,target_section
74.7,2025-05-01,11:01:32.452,target_section
74.8,2025-05-01,11:01:32.752,target_section
74.2,2025-05-01,11:01:32.952,target_section
75.5,2025-05-01,11:01:33.152,target_section
74.5,2025-05-01,11:01:33.352,target_section
74.7,2025-05-01,11:01:33.552,target_section
74.1,2025-05-01,11:01:33.752,target_section
74.4,2025-05-01,11:01:33.952,target_section
74.8,2025-05-01,11:01:34.152,target_section
73.9,2025-05-01,11:01:34.352,target_section
74.9,2025-05-01,11:01:34.552,target_section
73.8,2025-05-01,11:01:34.852,target_section
74.7,2025-05-01,11:01:35.052,target_section
73.5,2025-05-01,11:01:35.252,target_section
74.7,2025-05-01,11:01:35.452,target_section
74.3,2025-05-01,11:01:35.652,target_section
71.9,2025-05-01,11:01:35.852,target_section
70.7,2025-05-01,11:01:36.052,target_section
69.3,2025-05-01,11:01:36.252,target_section
69.7,2025-05-01,11:01:36.452,target_section
68.9,2025-05-01,11:01:36.652,target_section
68.3,2025-05-01,11:01:36.952,target_section
70.1,2025-05-01,11:01:37.152,target_section
78.5,2025-05-01,11:01:37.352,target_section
69.5,2025-05-01,11:01:37.552,target_section
68.6,2025-05-01,11:01:37.752,target_section
70.4,2025-05-01,11:01:37.952,target_section
70.7,2025-05-01,11:01:38.152,target_section
69.2,2025-05-01,11:01:38.352,target_section
70.0,2025-05-01,11:01:38.552,target_section
69.8,2025-05-01,11:01:38.752,target_section
70.4,2025-05-01,11:01:39.052,target_section
69.8,2025-05-01,11:01:39.252,target_section
69.5,2025-05-01,11:01:39.452,target_section
69.3,2025-05-01,11:01:39.652,target_section
69.2,2025-05-01,11:01:39.852,target_section
70.7,2025-05-01,11:01:40.052,target_section
70.5,2025-05-01,11:01:40.252,target_section
71.1,2025-05-01,11:01:40.452,target_section
71.6,2025-05-01,11:01:40.652,target_section
70.7,2025-05-01,11:01:40.852,target_section
70.8,2025-05-01,11:01:41.152,target_section
69.1,2025-05-01,11:01:41.352,target_section
68.6,2025-05-01,11:01:41.552,target_section
69.2,2025-05-01,11:01:41.752,target_section
70.7,2025-05-01,11:01:41.952,target_section
71.9,2025-05-01,11:01:42.152,target_section
70.9,2025-05-01,11:01:42.352,target_section
70.0,2025-05-01,11:01:42.552,target_section
69.1,2025-05-01,11:01:42.752,target_section
68.4,2025-05-01,11:01:42.952,target_section
68.8,2025-05-01,11:01:43.252,target_section
67.4,2025-05-01,11:01:43.452,target_section
67.4,2025-05-01,11:01:43.652,target_section
69.3,2025-05-01,11:01:43.852,target_section
71.0,2025-05-01,11:01:44.052,target_section
72.2,2025-05-01,11:01:44.252,target_section
69.8,2025-05-01,11:01:44.452,target_section
69.1,2025-05-01,11:01:44.652,target_section
68.8,2025-05-01,11:01:44.852,target_section
69.3,2025-05-01,11:01:45.052,target_section
69.2,2025-05-01,11:01:45.352,target_section
69.9,2025-05-01,11:01:45.552,target_section
69.3,2025-05-01,11:01:45.752,target_section
69.5,2025-05-01,11:01:45.952,target_section
70.1,2025-05-01,11:01:46.152,target_section
70.3,2025-05-01,11:01:46.352,target_section
69.8,2025-05-01,11:01:46.552,target_section
69.6,2025-05-01,11:01:46.752,target_section
68.9,2025-05-01,11:01:46.952,target_section
70.0,2025-05-01,11:01:47.152,target_section
72.3,2025-05-01,11:01:47.452,target_section
73.4,2025-05-01,11:01:47.652,target_section
72.7,2025-05-01,11:01:47.852,target_section
73.8,2025-05-01,11:01:48.052,target_section
73.4,2025-05-01,11:01:48.252,target_section
73.3,2025-05-01,11:01:48.452,target_section
74.2,2025-05-01,11:01:48.652,target_section
75.0,2025-05-01,11:01:48.852,target_section
73.9,2025-05-01,11:01:49.052,target_section
70.5,2025-05-01,11:01:49.252,target_section
72.4,2025-05-01,11:01:49.552,target_section
72.9,2025-05-01,11:01:49.752,target_section
73.1,2025-05-01,11:01:49.952,target_section
73.0,2025-05-01,11:01:50.152,target_section
73.0,2025-05-01,11:01:50.352,target_section
72.4,2025-05-01,11:01:50.552,target_section
72.5,2025-05-01,11:01:50.752,target_section
73.5,2025-05-01,11:01:50.952,target_section
70.0,2025-05-01,11:01:51.152,target_section
70.1,2025-05-01,11:01:51.352,target_section
69.7,2025-05-01,11:01:51.652,target_section
69.0,2025-05-01,11:01:51.852,target_section
68.0,2025-05-01,11:01:52.052,target_section
67.1,2025-05-01,11:01:52.252,target_section
68.1,2025-05-01,11:01:52.452,target_section
67.9,2025-05-01,11:01:52.652,target_section
68.1,2025-05-01,11:01:52.852,target_section
68.7,2025-05-01,11:01:53.052,target_section
69.8,2025-05-01,11:01:53.252,target_section
69.8,2025-05-01,11:01:53.452,target_section
69.4,2025-05-01,11:01:53.752,target_section
68.9,2025-05-01,11:01:53.952,target_section
68.6,2025-05-01,11:01:54.152,target_section
69.2,2025-05-01,11:01:54.352,target_section
68.4,2025-05-01,11:01:54.552,target_section
